0,121.0,2.0,6.637955120269403
1,121.0,5.0,-12.368392448561444
2,121.0,6.0,1.2384638739499538
3,121.0,12.0,7.4412633947151745
4,121.0,19.0,-2.46871810955353
5,121.0,24.0,-1.0119970345198668
6,121.0,25.0,11.653054839086286
7,121.0,29.0,22.31920632768777
8,122.0,2.0,2.8032761647152786
9,122.0,5.0,-16.070629210613756
10,122.0,6.0,0.07504810133047354
11,122.0,12.0,4.160552655268269
12,122.0,19.0,-5.794185115473485
13,122.0,24.0,3.0595673899590783
14,122.0,25.0,10.408666139536482
15,122.0,29.0,19.198034053930552
16,123.0,2.0,-4.363896170427266
17,123.0,5.0,-14.689433526190536
18,123.0,6.0,-1.3523843634558657
19,123.0,12.0,-2.6334086454827808
20,123.0,19.0,1.8866334633222133
21,123.0,24.0,-4.805270711913134
22,123.0,25.0,-0.7059676900436684
23,123.0,29.0,15.736345423587924
24,124.0,2.0,-5.633573352834294
25,124.0,5.0,-2.76091305427296
26,124.0,6.0,-10.721043162598537
27,124.0,12.0,-0.5855919998561049
28,124.0,19.0,2.97046783507409
29,124.0,24.0,-3.2558537122444107
30,124.0,25.0,-2.2920961142240417
31,124.0,29.0,38.97571519701184
32,125.0,2.0,-0.3202986279961568
33,125.0,5.0,-5.474656095976436
34,125.0,6.0,-8.3335953065772
35,125.0,12.0,0.9882818510551875
36,125.0,19.0,-8.245818611312773
37,125.0,24.0,-1.8459867186421337
38,125.0,25.0,8.25456426680185
39,125.0,29.0,-8.961364551666263
40,126.0,2.0,-0.77846654733047
41,126.0,5.0,-10.884911321907481
42,126.0,6.0,-11.45304116991751
43,126.0,12.0,-1.1883015835434159
44,126.0,19.0,-1.5644945869915619
45,126.0,24.0,3.717043935782311
46,126.0,25.0,4.81698616723385
47,126.0,29.0,8.398506584332967
48,127.0,2.0,4.272039039544604
49,127.0,5.0,-11.061783450440274
50,127.0,6.0,-4.5561409112241895
51,127.0,12.0,4.414046746572441
52,127.0,19.0,-5.186945007911994
53,127.0,24.0,-1.4463298726432228
54,127.0,25.0,12.541180237525314
55,127.0,29.0,10.575181498078749
56,128.0,2.0,-1.0001720759343862
57,128.0,5.0,-10.253796656866339
58,128.0,12.0,-1.7006053800816232
59,128.0,19.0,-6.271295929058768
60,128.0,24.0,9.763805407795314
61,128.0,25.0,5.420832734220609
62,128.0,29.0,8.608187802881918
63,129.0,2.0,1.1517410484439121
64,129.0,5.0,-0.7105446550787379
65,129.0,6.0,-3.508504993435504
66,129.0,12.0,2.670412108949444
67,129.0,19.0,-1.9117204536281385
68,129.0,24.0,15.264187030762402
69,129.0,25.0,6.7760107137380166
70,129.0,29.0,4.714440895683715
71,130.0,2.0,0.09756190295275471
72,130.0,5.0,-12.037884431823569
73,130.0,6.0,-0.9012719359774786
74,130.0,12.0,5.829136585575935
75,130.0,19.0,-3.5429802890434363
76,130.0,24.0,4.486442123025349
77,130.0,25.0,12.161311898361962
78,130.0,29.0,7.404333522735149
79,131.0,2.0,-5.03210940276173
80,131.0,5.0,-8.977750291860422
81,131.0,6.0,3.713069728941579
82,131.0,12.0,0.8208492926415952
83,131.0,19.0,-13.881955278221838
84,131.0,24.0,3.591735643833992
85,131.0,25.0,6.119911782942325
86,131.0,29.0,7.91964727404837
87,132.0,2.0,-7.880750031476788
88,132.0,5.0,-15.09443169532893
89,132.0,6.0,-5.889983322724141
90,132.0,12.0,-4.662068274742205
91,132.0,19.0,-7.706599984441412
92,132.0,24.0,5.792537934432615
93,132.0,25.0,-0.2151181090842307
94,132.0,29.0,12.248055564418632
95,133.0,2.0,-11.486059899879528
96,133.0,5.0,-6.3391964396583385
97,133.0,6.0,5.051940087295552
98,133.0,12.0,-6.349975438715574
99,133.0,19.0,-14.24730810208841
100,133.0,24.0,-4.042633639944104
101,133.0,25.0,-2.3291969906875774
102,133.0,29.0,30.923887564773015
103,134.0,2.0,0.4696616418780406
104,134.0,5.0,-5.642102361215171
105,134.0,6.0,-1.4962717002848311
106,134.0,12.0,9.770433550933374
107,134.0,19.0,-9.495314655528942
108,134.0,24.0,10.205716312940423
109,134.0,25.0,10.199744063850696
110,134.0,29.0,25.48507480389374
111,135.0,2.0,-8.125851395295212
112,135.0,5.0,-12.314765627173868
113,135.0,6.0,-1.5994609932560444
114,135.0,12.0,-3.35100262549377
115,135.0,19.0,-11.932843129600865
116,135.0,24.0,0.11296064042270978
117,135.0,25.0,1.3205967924531719
118,135.0,29.0,1.1599399056086053
119,136.0,2.0,8.961419270797977
120,136.0,5.0,1.599481763011888
121,136.0,6.0,6.969507014875232
122,136.0,12.0,9.929829070814646
123,136.0,19.0,-6.71389912707077
124,136.0,24.0,-6.325392980538267
125,136.0,25.0,18.264860540893253
126,136.0,29.0,14.351130763003292
127,137.0,2.0,12.457238016415326
128,137.0,5.0,-3.3110874531183176
129,137.0,6.0,4.7165710010461055
130,137.0,12.0,13.271765529183739
131,137.0,19.0,-5.199845663768644
132,137.0,24.0,-0.5123719150597084
133,137.0,25.0,21.96886706059677
134,137.0,29.0,15.51871651025471
135,138.0,2.0,-12.08630382155272
136,138.0,5.0,1.4159273974693338
